,unnamed: 0,item_id,name,categori,price,old_pric,sellable_onlin,link,other_color,short_descript,design,depth,height,width,product_img,unnamed: 15
782,3038,79275119,havsta,dining furnitur,"1,865",no old pric,true,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-white-clear-glass-s79275119/,ye,"glass-door cabinet with plinth, white clear glass,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0720161_pe732458_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__1052145_pe845954_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0845739_pe718279_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0730887_pe737835_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0675347_pe718276_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0675349_pe718280_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0845726_pe718277_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-glass-door-cabinet-with-plinth-white-clear-glass__0765480_pe753607_s5.jpg?f=,
783,2348,10388661,havsta,cabinets & cupboard,130,no old pric,true,https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/,ye,"plinth, white,",ikea of sweden,35.0,12.0,81.0,https://www.ikea.com/sa/en/images/products/havsta-plinth-white__0665062_pe712985_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-plinth-white__0843274_pe718261_s5.jpg?f=,
784,3010,50388664,havsta,cabinets & cupboard,170,"1,695",true,https://www.ikea.com/sa/en/p/havsta-plinth-white-50388664/,ye,"plinth, white,",ikea of sweden,35.0,12.0,121.0,https://www.ikea.com/sa/en/images/products/havsta-plinth-white__0665068_pe712988_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-plinth-white__0843274_pe718261_s5.jpg?f=,
785,2254,19275136,havsta,cabinets & cupboard,"3,285",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s19275136/,ye,"storage combination, dark brown,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0820441_pe732380_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0844964_pe693099_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0843313_pe692902_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0843299_pe692329_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0844087_pe692969_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-dark-brown__0770807_pe755623_s5.jpg?f=,
786,2893,59265965,havsta,cabinets & cupboard,"7,320",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s59265965/,ye,"storage combination w glass-doors, dark brown,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0720024_pe732367_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0846168_pe693119_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0844072_pe694803_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0843313_pe692902_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0844056_pe693021_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0844042_pe692322_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0843299_pe692329_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0765686_pe753626_s5.jpg?f=,
787,3194,49265999,havsta,cabinets & cupboard,"1,744",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s49265999/,ye,"storage combination, white,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0820408_pe732470_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0675396_pe718311_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0675395_pe718306_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0844118_pe718282_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0844162_pe718237_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-combination-white__0765677_pe753622_s5.jpg?f=,
788,2921,49265895,havsta,cabinets & cupboard,"6,480",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s49265895/,ye,"storage comb w sliding glass doors, white,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0720067_pe732392_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675411_pe718326_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0730887_pe737835_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675400_pe718315_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675362_pe718286_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675349_pe718280_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0844163_pe718240_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0765687_pe753627_s5.jpg?f=,
789,2966,69265917,havsta,cabinets & cupboard,"3,240",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s69265917/,ye,"storage comb w sliding glass doors, white,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0720070_pe732394_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__1194811_ph172756_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675401_pe718317_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0730887_pe737835_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675400_pe718315_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675362_pe718286_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675349_pe718280_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0844163_pe718240_s5.jpg?f=,
790,3160,19266033,havsta,cabinets & cupboard,"3,623",no old pric,true,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s19266033/,ye,"storage comb w sliding glass doors, white,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0820414_pe732442_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0846183_pe718304_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0675349_pe718280_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0843263_pe718220_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0770805_pe755622_s5.jpg?f=,
791,3240,60480365,havsta,tv & media furnitur,"1,495",no old pric,true,https://www.ikea.com/sa/en/p/havsta-tv-bench-with-plinth-dark-brown-60480365/,no,"tv bench with plinth, dark brown,",ikea of sweden,47.0,62.0,160.0,https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0914253_pe783889_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0914745_pe784277_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0914739_pe784271_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0914740_pe784272_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0914261_pe783892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0844046_pe692892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0974885_pe812568_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-bench-with-plinth-dark-brown__0939578_pe794614_s5.jpg?f=,
792,3265,79386184,havsta,tv & media furnitur,"3,485",no old pric,true,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-dark-brown-s79386184/,ye,"tv storage combination, dark brown,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0914313_pe783924_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0914314_pe783925_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0914315_pe783926_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0914261_pe783892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0844087_pe692969_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-dark-brown__0939603_pe794627_s5.jpg?f=,
793,3220,89386193,havsta,tv & media furnitur,"6,375",no old pric,true,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-glass-doors-dark-brown-s89386193/,ye,"tv storage combination/glass doors, dark brown,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0914327_pe783937_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0914328_pe783938_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0914329_pe783939_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0914261_pe783892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0844072_pe694803_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0844046_pe692892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0844042_pe692322_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsta-tv-storage-combination-glass-doors-dark-brown__0843299_pe692329_s5.jpg?f=,
794,3999,90542499,havsten,outdoor furnitur,595,no old pric,true,https://www.ikea.com/sa/en/p/havsten-seat-back-cushion-outdoor-beige-90542499/,no,"seat/back cushion, outdoor, beig",andreas fredriksson,82.0,,87.0,https://www.ikea.com/sa/en/images/products/havsten-seat-back-cushion-outdoor-beige__1138959_pe880164_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsten-seat-back-cushion-outdoor-beige__1185539_pe898458_s5.jpg?f=,
795,3989,20404528,havsten,outdoor furnitur,490,no old pric,true,https://www.ikea.com/sa/en/p/havsten-seat-cushion-outdoor-beige-20404528/,no,"seat cushion, outdoor, beige,",andreas fredriksson,100.0,,98.0,https://www.ikea.com/sa/en/images/products/havsten-seat-cushion-outdoor-beige__0587956_pe672850_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/havsten-seat-cushion-outdoor-beige__0908024_pe672847_s5.jpg?f=,
796,3096,40491708,hedeviken,cabinets & cupboard,150,no old pric,true,https://www.ikea.com/sa/en/p/hedeviken-drawer-front-dark-brown-stained-oak-veneer-40491708/,no,"drawer front, dark brown stained oak veneer,",unknown,,26.0,60.0,https://www.ikea.com/sa/en/images/products/hedeviken-drawer-front-dark-brown-stained-oak-veneer__0993424_pe820534_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hedeviken-drawer-front-dark-brown-stained-oak-veneer__0998409_pe823026_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hedeviken-drawer-front-dark-brown-stained-oak-veneer__0994822_pe821432_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hedeviken-drawer-front-dark-brown-stained-oak-veneer__0993960_pe821145_s5.jpg?f=,
797,2481,79031414,hejn,bookcases & shelving unit,355,no old pric,true,https://www.ikea.com/sa/en/p/hejne-1-section-softwood-s79031414/,no,"1 section, softwood,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__0276436_pe414895_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__1189574_pe899912_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__0911028_pe618132_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__1056145_pe848282_s5.jpg?f=,
798,2083,39031411,hejn,bookcases & shelving unit,265,no old pric,true,https://www.ikea.com/sa/en/p/hejne-1-section-softwood-s39031411/,no,"1 section, softwood,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__0626065_pe692567_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__1189567_pe899911_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__0909782_pe618130_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-1-section-softwood__1056134_pe848276_s5.jpg?f=,
799,2230,99031408,hejn,bookcases & shelving unit,"1,310",no old pric,true,https://www.ikea.com/sa/en/p/hejne-3-sections-shelves-softwood-s99031408/,no,"3 sections/shelves, softwood,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hejne-3-sections-shelves-softwood__0276434_pe414891_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-3-sections-shelves-softwood__1195367_pe902383_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-3-sections-shelves-softwood__0911161_pe618137_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-3-sections-shelves-softwood__1096983_pe864646_s5.jpg?f=,
800,2215,286677,hejn,bookcases & shelving unit,55,120,true,https://www.ikea.com/sa/en/p/hejne-post-softwood-00286677/,no,"post, softwood,",ikea of sweden,,171.0,,https://www.ikea.com/sa/en/images/products/hejne-post-softwood__0276149_pe414329_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-post-softwood__0909774_pe621524_s5.jpg?f=,
801,2251,287808,hejn,bookcases & shelving unit,75,55,true,https://www.ikea.com/sa/en/p/hejne-shelf-softwood-00287808/,no,"shelf, softwood,",ikea of sweden,28.0,,77.0,https://www.ikea.com/sa/en/images/products/hejne-shelf-softwood__0276153_pe414331_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-shelf-softwood__0909778_pe618049_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hejne-shelf-softwood__0909782_pe618130_s5.jpg?f=,
802,3631,30562715,helmer,chests of drawers & drawer unit,265,no old pric,true,https://www.ikea.com/sa/en/p/helmer-drawer-unit-on-castors-blue-30562715/,ye,"drawer unit on castors, blue,",ikea of sweden,44.0,69.0,28.0,https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1163790_pe890334_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1245016_ph194960_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1215247_ph193659_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1215246_ph193658_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1163787_pe890333_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1163788_pe890336_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/helmer-drawer-unit-on-castors-blue__1163789_pe890335_s5.jpg?f=,
803,1929,59247194,hemn,bed,"1,445",300,true,https://www.ikea.com/sa/en/p/hemnes-bed-frame-grey-stained-s59247194/,ye,"bed frame, grey stained,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__0580041_pe670035_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__1101558_pe866733_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__1101559_pe866734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__1101560_pe866735_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__0862158_pe660194_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__0580371_pe670129_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained__0752908_pe747506_s5.jpg?f=,
804,1926,39247190,hemn,bed,"2,595",no old pric,true,https://www.ikea.com/sa/en/p/hemnes-bed-frame-grey-stained-leirsund-s39247190/,ye,"bed frame, grey stained/leirsund,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0580041_pe670035_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101558_pe866733_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101559_pe866734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101560_pe866735_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0862158_pe660194_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0580371_pe670129_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0752909_pe747507_s5.jpg?f=,
805,1938,99247187,hemn,bed,"2,395",no old pric,true,https://www.ikea.com/sa/en/p/hemnes-bed-frame-grey-stained-leirsund-s99247187/,ye,"bed frame, grey stained/leirsund,",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0580041_pe670035_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101558_pe866733_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101559_pe866734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__1101560_pe866735_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0862158_pe660194_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0580371_pe670129_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hemnes-bed-frame-grey-stained-leirsund__0752908_pe747506_s5.jpg?f=,
