ID,Name,Brand,Designer,Availability,Online,Description,Type,Material,Country,Color,Depth,Height,Width,Volumn,OldPrice,Price,ChangeAmount,Discount,CurrentPrice,Shipment,Link,Images,Feedback,Ranking
19218315,VIMLE,VIMLE,Ehlén Johansson,TRUE,TRUE,        Cover for 4-seat sofa,Sofas & armchairs,,,,,,,0,,900,,,,,https://www.ikea.com/sa/en/p/vimle-cover-for-4-seat-sofa-with-chaise-longue-gunnared-medium-grey-s19218315/,,0,0
29254647,GRÖNLID,GRÖNLID,Ehlén Johansson/Francis Cayouette,TRUE,TRUE,        2-seat section,Sofas & armchairs,,,,98,104,141,1437072,,1395,,,,,https://www.ikea.com/sa/en/p/groenlid-2-seat-section-inseros-white-s29254647/,,0,0
29285521,VIMLE,VIMLE,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,        2-seat sofa-bed section,Beds,,,,98,83,160,1301440,,2945,,,,,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/,,0,0
80229008,BUSUNGE,BUSUNGE,Carl Öjerstam,TRUE,TRUE,"        Wardrobe,          80x139 cm",Children's furniture,,,,52,139,80,578240,,645,,,,,https://www.ikea.com/sa/en/p/busunge-wardrobe-light-pink-80229008/,,0,0
30342479,HACKÅS,HACKÅS,J Löfgren/J Pettersson,TRUE,TRUE,"        Handle,          100 mm",Bookcases & shelving units,,,,18,,24,0,,32,,,,,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,,0,0
89280380,NORRÅKER / NORRARYD,NORRÅKER / NORRARYD,Nike Karlsson/J Karlsson/N Karlsson,TRUE,TRUE,"        Bar table and 2 bar stools,          74 cm",Café furniture,,,,,104,74,0,,1385,,,,,https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-black-black-s89280380/,,0,0
19161489,MELLTORP / NISSE,MELLTORP / NISSE,Lisa Norinder,TRUE,TRUE,"        Table and 2 folding chairs,          75 cm",Tables & desks,,,,,72,75,0,,297,,,,,https://www.ikea.com/sa/en/p/melltorp-nisse-table-and-2-folding-chairs-white-white-s19161489/,,0,0
20449517,KLEPPSTAD,KLEPPSTAD,IKEA of Sweden,TRUE,TRUE,"        Shelf,          76x50 cm",Wardrobes,,,,50,,76,0,,45,,,,,https://www.ikea.com/sa/en/p/kleppstad-shelf-white-20449517/,,0,0
89307643,EKET,EKET,IKEA of Sweden/Jon Karlsson,TRUE,TRUE,"        Wall-mounted cabinet combination,          35x35x35 cm",Cabinets & cupboards,,,,35,35,35,42875,,114,,,,,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s89307643/,,0,0
70395239,NEIDEN,NEIDEN,Jon Karlsson,TRUE,TRUE,"        Bed frame,          140x200 cm",Beds,,,,,,144,0,,199,,,,,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-70395239/,,0,0
19302917,PLATSA,PLATSA,IKEA of Sweden,TRUE,TRUE,"        Bed frame with storage,          140x244x223 cm",Beds,,,,40,43,140,240800,,2210,,,,,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/,,0,0
105064,LIATORP,LIATORP,Carina Bengs,TRUE,TRUE,"        Console table,          133x37 cm","Sideboards, buffets & console tables",,,,,75,37,0,,445,,,,,https://www.ikea.com/sa/en/p/liatorp-console-table-white-glass-00105064/,,0,0
60245844,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Frame,          120x40x38 cm",TV & media furniture,,,,40,38,120,182400,,170,,,,,https://www.ikea.com/sa/en/p/besta-frame-white-60245844/,,0,0
99047145,HILVER / LERBERG,HILVER / LERBERG,Chenyi Ke/IKEA of Sweden,TRUE,TRUE,"        Table,          140x65 cm",Tables & desks,,,,,,65,0,,435,,,,,https://www.ikea.com/sa/en/p/hilver-lerberg-table-bamboo-grey-s99047145/,,0,0
99305177,NORDVIKEN / LEIFARNE,NORDVIKEN / LEIFARNE,Mia Lagerman/Francis Cayouette,TRUE,TRUE,"        Table and 4 chairs,          152/223x95 cm",Tables & desks,,,,,,95,0,,2275,,,,,https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-4-chairs-black-broringe-black-s99305177/,,0,0
20340758,EKEDALEN,EKEDALEN,Ehlén Johansson,TRUE,TRUE,"        Extendable table,          180/240x90 cm",Tables & desks,,,,,75,90,0,,995,,,,,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-dark-brown-20340758/,,0,0
59330112,PAX / AULI,PAX / AULI,IKEA of Sweden/Ehlén Johansson,TRUE,TRUE,"        Wardrobe combination,          150x44x236 cm",Wardrobes,,,,44,236,150,1557600,,1940,,,,,https://www.ikea.com/sa/en/p/pax-auli-wardrobe-combination-white-mirror-glass-s59330112/,,0,0
49298594,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        TV bench,          180x42x39 cm",Cabinets & cupboards,,,,42,39,180,294840,,990,,,,,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/,,0,0
349444,TINGBY,TINGBY,"003.494.44 Separate shelf for magazines, etc. helps you keep your things organised and the table top clear.The castors make it easy to move the table if needed.",TRUE,TRUE,"        Side table on castors,          50x50 cm",Tables & desks,,,,,45,50,0,,149,,,,,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-grey-00349444/,,0,0
80344923,EKET,EKET,Jon Karlsson,TRUE,TRUE,"        Cabinet with 2 drawers,          70x35x35 cm",Bookcases & shelving units,,,,35,35,70,85750,,375,,,,,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-dark-grey-80344923/,,0,0
40455654,BINGSTA,BINGSTA,Elizabet Gutierrez,TRUE,TRUE,        High-back armchair,Chairs,,,,58,101,70,410060,,695,,,,,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,,0,0
10203610,MALM,MALM,Eva Lilja Löwenhielm,TRUE,TRUE,"        Dressing table,          120x41 cm",Tables & desks,,,,41,78,120,383760,,375,,,,,https://www.ikea.com/sa/en/p/malm-dressing-table-white-10203610/,,0,0
20439472,NORDKISA,NORDKISA,L Hilland/J Karlsson,TRUE,TRUE,"        Dressing table,          76x47 cm",Tables & desks,,,,47,79,76,282188,,476,,,,,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,,0,0
9277918,VALLENTUNA,VALLENTUNA,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,TRUE,TRUE,        3-seat modular sofa with sofa-bed,Beds,,,,,84,273,0,,4036,,,,,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-with-open-end-hillared-light-blue-s09277918/,,0,0
60336194,SANDBACKEN,SANDBACKEN,Lisa Hilland,TRUE,TRUE,        Cover for corner sofa,Sofas & armchairs,,,,,,,0,,330,,,,,https://www.ikea.com/sa/en/p/sandbacken-cover-for-corner-sofa-lofallet-beige-60336194/,,0,0
99217755,BILLY / OXBERG,BILLY / OXBERG,Gillis Lundgren/IKEA of Sweden,TRUE,TRUE,"        Bookcase,          80x30x237 cm",Bookcases & shelving units,,,,30,237,80,568800,,995,,,,,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99217755/,,0,0
79248748,LIXHULT,LIXHULT,Jon Karlsson,TRUE,TRUE,"        Storage combination,          60x92 cm",Cabinets & cupboards,,,,35,70,60,147000,,363,,,,,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-pink-s79248748/,,0,0
79335552,LINNMON / ALEX,LINNMON / ALEX,IKEA of Sweden/Johanna Asshoff,TRUE,TRUE,"        Table,          150x75 cm",Tables & desks,,,,,74,75,0,,550,,,,,https://www.ikea.com/sa/en/p/linnmon-alex-table-green-white-s79335552/,,0,0
10239280,HEMNES,HEMNES,K Hagberg/M Hagberg,TRUE,TRUE,"        Chest of 8 drawers,          160x96 cm",Chests of drawers & drawer units,,,,50,96,160,768000,,1095,,,,,https://www.ikea.com/sa/en/p/hemnes-chest-of-8-drawers-white-stain-10239280/,,0,0
49022519,BEKANT,BEKANT,K Malmvall/E Lilja Löwenhielm,TRUE,TRUE,"        Desk sit/stand,          120x80 cm",Tables & desks,,,,,,80,0,,2645,,,,,https://www.ikea.com/sa/en/p/bekant-desk-sit-stand-white-s49022519/,,0,0
29217495,LINNMON / ALEX,LINNMON / ALEX,IKEA of Sweden/Johanna Asshoff,TRUE,TRUE,"        Table,          150x75 cm",Tables & desks,,,,,74,75,0,,480,,,,,https://www.ikea.com/sa/en/p/linnmon-alex-table-beige-white-s29217495/,,0,0
29303327,VIMLE,VIMLE,Ehlén Johansson,TRUE,TRUE,        Cover for 3-seat sofa-bed,Sofas & armchairs,,,,,,,0,,960,,,,,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-sofa-bed-dalstorp-multicolour-s29303327/,,0,0
50357002,KALLRÖR,KALLRÖR,IKEA of Sweden,TRUE,TRUE,"        Handle,          213 mm",Bookcases & shelving units,,,,38,,,0,,25,,,,,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/,,0,0
40365366,MAMMUT,MAMMUT,M Kjelstrup/A Östgaard,TRUE,TRUE,        Children's chair,Children's furniture,,,,36,67,39,94068,,59,,,,,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-red-40365366/,,0,0
79299554,HEMNES,HEMNES,Carina Bengs,TRUE,TRUE,"        TV storage combination,          326x197 cm",TV & media furniture,,,,,197,326,0,,3360,,,,,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s79299554/,,0,0
79217902,SANDBACKEN,SANDBACKEN,David Wahl/Lisa Hilland/IKEA of Sweden,TRUE,TRUE,        Corner sofa-bed,Beds,,,,,69,212,0,,1841,,,,,https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/,,0,0
29287370,BILLY / MORLIDEN,BILLY / MORLIDEN,Gillis Lundgren/IKEA of Sweden,TRUE,TRUE,"        Bookcase with glass-doors,          80x30x106 cm",Bookcases & shelving units,,,,30,106,80,254400,,415,,,,,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,,0,0
70342199,FJÄLLBO,FJÄLLBO,Johan Kroon,TRUE,TRUE,"        Shelving unit,          51x136 cm",Bookcases & shelving units,,,,36,136,51,249696,,295,,,,,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70342199/,,0,0
9301131,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Storage combination w glass doors,          60x42x193 cm",Bookcases & shelving units,,,,42,193,60,486360,,1150,,,,,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s09301131/,,0,0
10411242,VITVAL,VITVAL,IKEA of Sweden,TRUE,TRUE,"        Loft bed frame,          90x200 cm",Beds,,,,,195,135,0,,995,,,,,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-white-light-grey-10411242/,,0,0
50293604,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Supporting leg,          10 cm",Cabinets & cupboards,,,,,10,,0,,15,,,,,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,,0,0
79010690,TÄRENDÖ / ADDE,TÄRENDÖ / ADDE,K Hagberg/M Hagberg/Marcus Arvonen,TRUE,TRUE,"        Table and 4 chairs,          110 cm",Tables & desks,,,,,74,67,0,,285,,,,,https://www.ikea.com/sa/en/p/taerendoe-adde-table-and-4-chairs-black-s79010690/,,0,0
89215672,LINNMON / ADILS,LINNMON / ADILS,IKEA of Sweden,TRUE,TRUE,"        Table,          150x75 cm",Tables & desks,,,,,74,75,0,,235,,,,,https://www.ikea.com/sa/en/p/linnmon-adils-table-white-white-stained-oak-effect-white-s89215672/,,0,0
30198599,KIVIK,KIVIK,Ola Wihlborg,TRUE,TRUE,        Footstool,Sofas & armchairs,,,,70,43,90,270900,,1196,,,,,https://www.ikea.com/sa/en/p/kivik-footstool-grann-bomstad-black-30198599/,,0,0
60372276,HEMNES,HEMNES,Carina Bengs,TRUE,TRUE,"        Day-bed frame with 3 drawers,          80x200 cm",Beds,,,,70,18,89,112140,,1495,,,,,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/,,0,0
69017475,KALLAX,KALLAX,Tord Björklund,TRUE,TRUE,"        Shelving unit with 8 inserts,          147x147 cm",Room dividers,,,,39,147,147,842751,,895,,,,,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,,0,0
50409874,BRIMNES,BRIMNES,K Hagberg/M Hagberg,TRUE,TRUE,"        TV bench,          180x41x53 cm",TV & media furniture,,,,41,53,180,391140,,595,,,,,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,,0,0
80342052,CIRKUSTÄLT,CIRKUSTÄLT,IKEA of Sweden,TRUE,TRUE,        Children's tent,Children's furniture,,,,,120,,0,,79,,,,,https://www.ikea.com/sa/en/p/cirkustaelt-childrens-tent-80342052/,,0,0
59336374,EKET,EKET,IKEA of Sweden/Jon Karlsson,TRUE,TRUE,"        Wall cabinet with glass door,          35x35x35 cm",Cabinets & cupboards,,,,35,35,35,42875,,139,,,,,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s59336374/,,0,0
9188979,BESTÅ,BESTÅ,Marcus Arvonen/IKEA of Sweden,TRUE,TRUE,"        TV bench,          180x40x48 cm",TV & media furniture,,,,40,48,180,345600,,1090,,,,,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-lappviken-sindvik-lappviken-black-brown-clear-glass-s09188979/,,0,0
40347508,ENERYDA,ENERYDA,Francis Cayouette,TRUE,TRUE,"        Knob,          27 mm",Bookcases & shelving units,,,,,,,0,,22,,,,,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,,0,0
30171123,TROFAST,TROFAST,Studio Copenhagen,TRUE,TRUE,"        Frame,          46x30x145 cm",Children's furniture,,,,30,145,46,200100,,175,,,,,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,,0,0
50466275,TROFAST,TROFAST,504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,FALSE,FALSE,"        Storage box,          42x30x23 cm",Children's furniture,,,,30,23,42,28980,,15,,,,,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,,0,0
10363632,HÄLLAN,HÄLLAN,Jon Karlsson,TRUE,TRUE,"        Pair of legs,          29 cm",Cabinets & cupboards,,,,2,29,45,2610,,50,,,,,https://www.ikea.com/sa/en/p/haellan-pair-of-legs-white-10363632/,,0,0
69214230,LINNMON / KRILLE,LINNMON / KRILLE,IKEA of Sweden/Francis Cayouette,TRUE,TRUE,"        Table,          120x60 cm",Tables & desks,,,,,74,60,0,,385,,,,,https://www.ikea.com/sa/en/p/linnmon-krille-table-blue-white-s69214230/,,0,0
59902658,VITTSJÖ,VITTSJÖ,Johan Kroon,TRUE,TRUE,"        Storage combination,          151x36x175 cm",Bookcases & shelving units,,,,36,175,151,951300,,620,,,,,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s59902658/,,0,0
89302914,PLATSA,PLATSA,IKEA of Sweden,TRUE,TRUE,"        Bed frame with 10 drawers,          140x244x103 cm",Beds,,,,40,43,140,240800,,2307,,,,,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/,,0,0
80245051,STOCKHOLM,STOCKHOLM,Niels Gammelgaard,TRUE,TRUE,        Three-seat sofa,Sofas & armchairs,,,,88,80,211,1485440,,6680,,,,,https://www.ikea.com/sa/en/p/stockholm-three-seat-sofa-seglora-natural-80245051/,,0,0
69282525,BEKANT,BEKANT,Eva Lilja Löwenhielm,TRUE,TRUE,"        Storage unit on legs,          41x101 cm",Tables & desks,,,,45,101,41,186345,,1044,,,,,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s69282525/,,0,0
10281354,JANINGE,JANINGE,John/Jonas/Petrus/Paul/Caroline,TRUE,TRUE,"        Bar stool,          76 cm",Bar furniture,,,,36,84,38,114912,,595,,,,,https://www.ikea.com/sa/en/p/janinge-bar-stool-grey-10281354/,,0,0
79229212,EKEDALEN / ODGER,EKEDALEN / ODGER,Ehlén Johansson/J Löfgren/J Pettersson,TRUE,TRUE,"        Table and 6 chairs,          180/240 cm",Chairs,,,,,,,0,,2765,,,,,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s79229212/,,0,0
10331014,MALINDA,MALINDA,103.310.14 Hook and loop fasteners keep the chair cushion in place.The chair cushion has two identical sides so it can be turned over for even wear.Easy to keep clean since it is machine washable.,TRUE,TRUE,"        Chair cushion,          40/35x38x7 cm",Chairs,,,,38,,,0,,25,,,,,https://www.ikea.com/sa/en/p/malinda-chair-cushion-grey-10331014/,,0,0
10415853,SUNDSTA,SUNDSTA,"104.158.53 Can be used individually or be pushed together to save space.Low weight; easy to move.Sizes: (length x width x height) 27x22x35 cm, 36x26x38 cm, 45x30x40 cm.",TRUE,TRUE,"        Nest of tables, set of 3",Tables & desks,,,,,,,0,,345,,,,,https://www.ikea.com/sa/en/p/sundsta-nest-of-tables-set-of-3-black-brown-10415853/,,0,0
80414256,VASSVIKEN,VASSVIKEN,IKEA of Sweden,TRUE,TRUE,"        Door/drawer front,          60x38 cm",Bookcases & shelving units,,,,,,,0,,100,,,,,https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,,0,0
9306204,JONAXEL,JONAXEL,IKEA of Sweden,TRUE,TRUE,"        Frames/clothes rails/shelving units,          148x51x173 cm",Bookcases & shelving units,,,,51,173,148,1305804,,585,,,,,https://www.ikea.com/sa/en/p/jonaxel-frames-clothes-rails-shelving-units-s09306204/,,0,0
90423887,NORDEN,NORDEN,"904.238.87 Small, neat dimensions make the table easy to furnish with, even when space is limited.Table with drop-leaves seats 2-4; makes it possible to adjust the table size according to need.You can store for example cutlery, table napkins and candles in the 6 drawers under the table top.This table has been tested against our strictest standards for stability, durability and safety to withstand everyday use in your home for years.Seats 2-4.Only recommended for indoor use.Combines with other furniture in the NORDEN series.For increased stability, re-tighten the screws about two weeks after assembly and when necessary.",TRUE,TRUE,"        Gateleg table,          26/89/152x80 cm",Tables & desks,,,,,74,80,0,,899,,,,,https://www.ikea.com/sa/en/p/norden-gateleg-table-birch-90423887/,,0,0
10338421,BAGGANÄS,BAGGANÄS,H Preutz/A Fredriksson,TRUE,TRUE,"        Knob,          20 mm",Bookcases & shelving units,,,,28,,20,0,,27,,,,,https://www.ikea.com/sa/en/p/bagganaes-knob-stainless-steel-10338421/,,0,0
79247598,BJÖRKSNÄS,BJÖRKSNÄS,K Hagberg/M Hagberg/IKEA of Sweden,TRUE,TRUE,"        Bed frame,          140x200 cm",Beds,,,,,42,160,0,,2040,,,,,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/,,0,0
40415465,LOMMARP,LOMMARP,Francis Cayouette,TRUE,TRUE,"        Bookcase,          65x199 cm",Bookcases & shelving units,,,,34,199,65,439790,,476,,,,,https://www.ikea.com/sa/en/p/lommarp-bookcase-dark-blue-green-40415465/,,0,0
9217849,BRÅTHULT,BRÅTHULT,Lisa Hilland/David Wahl/IKEA of Sweden,TRUE,TRUE,        Corner sofa-bed,Sofas & armchairs,,,,78,69,212,1140984,,1991,,,,,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/,,0,0
30309234,KULLEN,KULLEN,IKEA of Sweden,TRUE,TRUE,"        Chest of 3 drawers,          70x72 cm",Chests of drawers & drawer units,,,,40,72,70,201600,,199,,,,,https://www.ikea.com/sa/en/p/kullen-chest-of-3-drawers-black-brown-30309234/,,0,0
30396655,HEMNES,HEMNES,T Christensen/K Legaard,TRUE,TRUE,"        Storage bench w towel rail/4 hooks,          64x37x173 cm",Chairs,,,,37,173,64,409664,,495,,,,,https://www.ikea.com/sa/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,,0,0
29248369,PLATSA,PLATSA,IKEA of Sweden,TRUE,TRUE,"        Wardrobe,          340x42x241 cm",Wardrobes,,,,42,241,340,3441480,,2205.5,,,,,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-sannidal-s29248369/,,0,0
30449748,ANTILOP,ANTILOP,S Edholm/L Ullenius,TRUE,TRUE,        Supporting cushion,Nursery furniture,,,,,,,0,,16,,,,,https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,,0,0
29302573,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Storage combination with doors,          180x42x74 cm",Cabinets & cupboards,,,,42,74,180,559440,,1400,,,,,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-stubbarp-light-bronze-effect-s29302573/,,0,0
19282924,BESTÅ,BESTÅ,Marcus Arvonen/IKEA of Sweden,TRUE,TRUE,"        Storage combination w glass doors,          120x40x128 cm",Bookcases & shelving units,,,,40,128,120,614400,,1570,,,,,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-vassviken-white-clear-glass-s19282924/,,0,0
19127382,PAX,PAX,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,"        Wardrobe,          150x66x236 cm",Wardrobes,,,,66,236,150,2336400,,2610,,,,,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s19127382/,,0,0
90252908,BEKANT,BEKANT,K Malmvall/E Lilja Löwenhielm,TRUE,TRUE,"        Underframe for table top,          160x80 cm",Tables & desks,,,,,,80,0,,620,,,,,https://www.ikea.com/sa/en/p/bekant-underframe-for-table-top-white-90252908/,,0,0
20334309,BILLSBRO,BILLSBRO,H Preutz/A Fredriksson,TRUE,TRUE,"        Handle,          2220 mm",TV & media furniture,,,,,,,0,,75,,,,,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334309/,,0,0
59930958,LINNMON / LALLE,LINNMON / LALLE,IKEA of Sweden/Tina Christensen,TRUE,TRUE,"        Table,          150x75 cm",Tables & desks,,,,,73,75,0,,475,,,,,https://www.ikea.com/sa/en/p/linnmon-lalle-table-black-brown-black-s59930958/,,0,0
49320774,SVALNÄS,SVALNÄS,Jon Karlsson,TRUE,TRUE,"        Wall-mounted workspace combination,          233x35x176 cm",Tables & desks,,,,35,176,233,1435280,,1840,,,,,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,,0,0
70405064,LIDHULT,LIDHULT,Henrik Preutz,TRUE,TRUE,        Cover for 3-seat section,Sofas & armchairs,,,,,,,0,,845,,,,,https://www.ikea.com/sa/en/p/lidhult-cover-for-3-seat-section-lejde-red-brown-70405064/,,0,0
79217921,VIMLE,VIMLE,Ehlén Johansson,TRUE,TRUE,"        Cover for u-shaped sofa, 6-seat",Sofas & armchairs,,,,,,,0,,1910,,,,,https://www.ikea.com/sa/en/p/vimle-cover-for-u-shaped-sofa-6-seat-with-open-end-orrsta-black-blue-s79217921/,,0,0
99304578,PLATSA,PLATSA,IKEA of Sweden,TRUE,TRUE,"        Wardrobe with 2 doors+3 drawers,          300x57x241 cm",Wardrobes,,,,57,241,300,4121100,,1796,,,,,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-2-doors-3-drawers-fonnes-white-s99304578/,,0,0
